date,lat,lon,place_name,product_name,price,unit,quote_id
"May 3, 2020",36.8529,-75.9780,"Virginia Beach, Virginia",Adderall,$15,30mg pill,367393
"May 6, 2020",37.2502,-119.7503,California,methylphenidate pill,$10,27mg pill,367650
"May 4, 2020",37.2502,-119.7503,California,morphine,$5,15mg pill,367487
"May 4, 2020",37.2502,-119.7503,California,Norco,$7,10mg/325mg pill,367471
"May 4, 2020",37.2502,-119.7503,California,Truvada,$10,150mg/100mg pill,367442
"May 3, 2020",37.2502,-119.7503,California,Adderall XR,$15,30mg pill,367430
"May 3, 2020",37.2502,-119.7503,California,tramadol,$4,50mg pill,367426
"May 3, 2020",37.2502,-119.7503,California,Dilaudid tablet,$10,8mg pill,367424
"May 3, 2020",37.2502,-119.7503,California,generic Xanax,$10,2mg pill,367405
"May 3, 2020",37.2502,-119.7503,California,Tylenol No. 4,$5,60mg/300mg pill,367350
"May 2, 2020",37.2502,-119.7503,California,Xanax,$10,3.5mg pill,367324
"May 1, 2020",37.2502,-119.7503,California,morphine ER pill,$30,15mg pill,367233
"Apr 30, 2020",37.2502,-119.7503,California,sildenafil,$3,25mg pill,367129
"Apr 30, 2020",37.2502,-119.7503,California,Adderall,$12,30mg pill,367067
"May 6, 2020",45.4909,-69.2579,Maine,oxycodone IR pill,$10,30mg pill,367649
"May 6, 2020",26.0112,-80.1495,"Hollywood, Florida",buprenorphine tablet by Hi-Tech (generic Subutex),$15,8mg pill,367644
"May 6, 2020",26.0112,-80.1495,"Hollywood, Florida",Adderall,$15,20mg pill,367643
"May 6, 2020",37.4793,-82.5188,"Pikeville, Kentucky",Adipex-P,$5,37.5mg pill,367641
"May 6, 2020",44.1004,-70.2148,"Lewiston, Maine",Adderall,$20,30mg pill,367637
"May 6, 2020",40.8000,-96.6670,"Lincoln, Nebraska",Adderall XR,$6,10mg pill,367635
"May 6, 2020",35.3733,-119.0187,"Bakersfield, California",morphine,$10,15mg pill,367634
"May 6, 2020",37.6490,-78.3545,Virginia,Adderall,$40,7.5mg pill,367633
"May 3, 2020",37.6490,-78.3545,Virginia,clonazepam,$5,0.5mg pill,367414
"May 3, 2020",37.6490,-78.3545,Virginia,tramadol,$5,50mg pill,367386
"May 1, 2020",37.6490,-78.3545,Virginia,generic Xanax,$3.30,1mg pill,367198
"Apr 30, 2020",37.6490,-78.3545,Virginia,Viagra,$26,100mg pill,367077
"Apr 30, 2020",37.6490,-78.3545,Virginia,Dilaudid tablet,$10,4mg pill,367071
"May 6, 2020",30.3960,-88.8853,"Biloxi, Mississippi",Xanax,$5,2mg pill,367630
"May 6, 2020",34.1975,-119.1771,"Oxnard, California",Norco,$3,5mg/325mg pill,367629
"May 6, 2020",37.0842,-94.5133,"Joplin, Missouri",Adderall XR (generic),$10,30mg pill,367628
"May 6, 2020",29.7633,-95.3633,"Houston Texas City, Texas",Adderall XR (generic),$25,25mg pill,367627
"May 5, 2020",29.7633,-95.3633,"Houston Texas City, Texas",methamphetamine (powder/crystal),$75,1/2g (half) rock/crystal,367618
"May 2, 2020",29.7633,-95.3633,"Houston Texas City, Texas",Vyvanse,$10,50mg pill,367299
"May 6, 2020",40.1164,-88.2434,"Champaign, Illinois",gabapentin,$1,600mg pill,367626
"May 5, 2020",39.9612,-82.9988,"Columbus, Ohio",clonazepam,$7,1mg pill,367624
"May 2, 2020",39.9612,-82.9988,"Columbus, Ohio",Xanax,$10,2mg pill,367284
"May 5, 2020",37.7645,-89.3351,"Murphysboro, Illinois",hydromorphone IR tablet (generic Dilaudid),$10,2mg pill,367623
"May 5, 2020",41.0602,-111.9711,"Layton, Utah",Adderall XR,$10,30mg pill,367622
"May 5, 2020",41.0602,-111.9711,"Layton, Utah",Adderall,$10,30mg pill,367619
"May 5, 2020",30.2947,-81.3931,"Jacksonville Beach, Florida",Adderall,$10,30mg pill,367621
"Apr 30, 2020",30.2947,-81.3931,"Jacksonville Beach, Florida","fentanyl (illicit, non-heroin)",$100,1/2g (half) powder,367133
"May 5, 2020",40.7143,-74.0060,"New York, New York",Adderall,$30,5mg pill,367620
"May 4, 2020",40.7143,-74.0060,"New York, New York",buspirone,$7,10mg pill,367526
"May 1, 2020",40.7143,-74.0060,"New York, New York","oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$20,10mg/325mg pill,367237
"Apr 30, 2020",40.7143,-74.0060,"New York, New York",Adderall,$20,30mg pill,367098
"Apr 29, 2020",40.7143,-74.0060,"New York, New York",cocaine powder,$60,1g powder,367010
"May 5, 2020",29.4241,-98.4936,"San  Antonio, Texas",Adderall,$10,30mg pill,367617
"May 1, 2020",29.4241,-98.4936,"San  Antonio, Texas",Norco,$5,7.5mg/325mg pill,367197
"May 5, 2020",36.1659,-86.7844,"Nashville, Tennessee",Adderall (generic),$12,30mg pill,367616
"May 4, 2020",36.1659,-86.7844,"Nashville, Tennessee",Adderall,$7,20mg pill,367498
"May 5, 2020",43.0046,-75.4981,New York,methadone oral solution,$20,10mg/mL (30mL bottle) syrup/liquid,367615
"May 5, 2020",43.0046,-75.4981,New York,Adderall,$3,30mg pill,367547
"May 4, 2020",43.0046,-75.4981,New York,Klonopin,$3,1mg pill,367505
"May 4, 2020",43.0046,-75.4981,New York,Xanax,$10,3.5mg pill,367480
"May 1, 2020",43.0046,-75.4981,New York,Adderall,$8,20mg pill,367241
"May 1, 2020",43.0046,-75.4981,New York,Vyvanse,$15,40mg pill,367226
"May 1, 2020",43.0046,-75.4981,New York,Adderall (generic),$25,30mg pill,367202
"May 5, 2020",42.3584,-71.0598,"Boston, Massachusetts",Adderall,$20,30mg pill,367614
"May 5, 2020",42.3584,-71.0598,"Boston, Massachusetts",Adderall,$5,5mg pill,367578
"May 2, 2020",42.3584,-71.0598,"Boston, Massachusetts",Adderall,$6,10mg pill,367318
"May 1, 2020",42.3584,-71.0598,"Boston, Massachusetts",Adderall,$2,15mg pill,367218
"May 1, 2020",42.3584,-71.0598,"Boston, Massachusetts",methylphenidate IR tablet (generic Ritalin),$5,10mg pill,367215
"Apr 30, 2020",42.3584,-71.0598,"Boston, Massachusetts",morphine,$10,30mg pill,367063
"Apr 29, 2020",42.3584,-71.0598,"Boston, Massachusetts",Concerta,$20,36mg pill,367042
"May 5, 2020",40.2459,-83.0127,Ohio,sildenafil,$3,25mg pill,367612
"May 3, 2020",40.2459,-83.0127,Ohio,cyclobenzaprine,$10,10mg pill,367348
"May 2, 2020",40.2459,-83.0127,Ohio,Cialis,$5,5mg pill,367340
"May 2, 2020",40.2459,-83.0127,Ohio,Adderall (generic),$6,20mg pill,367286
"May 1, 2020",40.2459,-83.0127,Ohio,Vyvanse,$10,60mg pill,367252
"May 1, 2020",40.2459,-83.0127,Ohio,Vyvanse,$10,40mg pill,367240
"May 1, 2020",40.2459,-83.0127,Ohio,tramadol,$1,50mg pill,367212
"May 1, 2020",40.2459,-83.0127,Ohio,gabapentin,$100,400mg pill,367183
"Apr 30, 2020",40.2459,-83.0127,Ohio,Dilaudid tablet,$7,2mg pill,367159
"Apr 29, 2020",40.2459,-83.0127,Ohio,quetiapine,$3,25mg pill,366985
"May 5, 2020",29.7633,-95.3633,"Houston, Texas",Adderall,$30,30mg pill,367611
"May 4, 2020",29.7633,-95.3633,"Houston, Texas",Vyvanse,$10,30mg pill,367504
"May 1, 2020",29.7633,-95.3633,"Houston, Texas",Adderall,$15,30mg pill,367192
"Apr 30, 2020",29.7633,-95.3633,"Houston, Texas",Adderall,$10,30mg pill,367137
"May 5, 2020",35.9606,-83.9207,"Knoxville, Tennessee",Adderall XR (generic),$5,25mg pill,367610
"May 1, 2020",35.9606,-83.9207,"Knoxville, Tennessee",Xtampza ER,$10,9mg pill,367231
"May 1, 2020",35.9606,-83.9207,"Knoxville, Tennessee",Dexedrine,$20,15mg pill,367184
"May 5, 2020",47.0379,-122.9007,"Olympia, Washington",Adderall XR,$8,30mg pill,367609
"May 5, 2020",42.3991,-71.7957,Massachusetts,hydromorphone IR tablet (generic Dilaudid),$10,8mg pill,367606
"May 4, 2020",42.3991,-71.7957,Massachusetts,diazepam,$2,5mg pill,367508
"May 4, 2020",42.3991,-71.7957,Massachusetts,Adderall,$10,30mg pill,367462
"May 3, 2020",42.3991,-71.7957,Massachusetts,Adderall,$10,30mg pill,367394
"May 2, 2020",42.3991,-71.7957,Massachusetts,Adderall,$10,30mg pill,367313
"Apr 30, 2020",42.3991,-71.7957,Massachusetts,Vicodin,$1,5mg/300mg pill,367109
"Apr 29, 2020",42.3991,-71.7957,Massachusetts,sildenafil,$3,50mg pill,367035
"Apr 29, 2020",42.3991,-71.7957,Massachusetts,generic Xanax,$2,0.5mg pill,366980
"May 5, 2020",31.2409,-99.2286,Texas,Adderall XR (generic),$10,25mg pill,367605
"May 2, 2020",31.2409,-99.2286,Texas,fentanyl patch,$20,25mcg/h patch,367312
"May 2, 2020",31.2409,-99.2286,Texas,Adderall,$10,30mg pill,367280
"May 1, 2020",31.2409,-99.2286,Texas,Klonopin,$10,2mg pill,367244
"May 1, 2020",31.2409,-99.2286,Texas,generic Klonopin,$6,1mg pill,367243
"May 1, 2020",31.2409,-99.2286,Texas,Vyvanse,$2,30mg pill,367235
"Apr 30, 2020",31.2409,-99.2286,Texas,Valium,$1,10mg pill,367175
"Apr 30, 2020",31.2409,-99.2286,Texas,Adderall,$10,30mg pill,367139
"Apr 30, 2020",31.2409,-99.2286,Texas,hydrocodone/acetaminophen tablet (generic Vicodin),$15,10mg/300mg pill,367051
"Apr 29, 2020",31.2409,-99.2286,Texas,Vyvanse,$5,30mg pill,367011
"May 5, 2020",39.9612,-82.9988,"Columbus Ohio City, Ohio",Adderall,$20,30mg pill,367602
"May 2, 2020",39.9612,-82.9988,"Columbus Ohio City, Ohio",morphine pill,$10,60mg pill,367291
"Apr 30, 2020",39.9612,-82.9988,"Columbus Ohio City, Ohio",Darvocet-N,$10,100mg pill,367138
"May 5, 2020",39.4562,-77.9639,"Martinsburg, West Virginia",fentanyl patch,$50,12mcg/h patch,367601
"May 5, 2020",40.1984,-83.0102,"Lewis center, Ohio",Adderall,$12,30mg pill,367600
"May 5, 2020",45.6387,-122.6615,"Vancouver, Washington",Adderall,$5,15mg pill,367599
"May 5, 2020",42.7325,-84.5555,"Lansing, Michigan",Tylenol No. 3,$5,30mg/300mg pill,367598
"May 5, 2020",32.7254,-97.3209,"Fort Worth, Texas",Ambien,$5,5mg pill,367597
"Apr 30, 2020",32.7254,-97.3209,"Fort Worth, Texas",alprazolam,$5,2mg pill,367122
"May 5, 2020",37.4399,-84.4629,Kentucky,Vyvanse,$45,60mg pill,367596
"May 3, 2020",37.4399,-84.4629,Kentucky,Ativan,$1,1mg pill,367376
"May 2, 2020",37.4399,-84.4629,Kentucky,Adderall,$10,10mg pill,367302
"May 5, 2020",39.1200,-88.5434,"Effingham, Illinois",Lyrica CR,$5,330mg pill,367595
"May 5, 2020",41.5085,-99.7559,Nebraska,Seroquel,$0.28,50mg pill,367593
"May 5, 2020",47.4875,-120.4981,Washington,morphine ER pill,$50,60mg pill,367592
"May 5, 2020",47.4875,-120.4981,Washington,hydromorphone IR tablet (generic Dilaudid),$40,8mg pill,367544
"May 5, 2020",47.4875,-120.4981,Washington,hydromorphone IR tablet (generic Dilaudid),$60,8mg pill,367543
"May 5, 2020",47.4875,-120.4981,Washington,hydromorphone IR tablet (generic Dilaudid),$40,8mg pill,367542
"May 5, 2020",47.4875,-120.4981,Washington,hydromorphone IR tablet (generic Dilaudid),$40,8mg pill,367541
"May 4, 2020",47.4875,-120.4981,Washington,Adderall (generic),$10,20mg pill,367518
"May 4, 2020",47.4875,-120.4981,Washington,heroin,$10,1/2g (half) powder,367514
"May 2, 2020",47.4875,-120.4981,Washington,Vyvanse,$10,70mg pill,367322
"Apr 30, 2020",47.4875,-120.4981,Washington,Adderall,$20,20mg pill,367123
"May 5, 2020",30.3322,-81.6557,"Jax, Florida","fentanyl (illicit, non-heroin)",$40,unknown powder,367591
"May 5, 2020",32.7318,-83.4961,Georgia,Adderall (generic),$10,20mg pill,367589
"May 3, 2020",32.7318,-83.4961,Georgia,Vyvanse,$6,40mg pill,367427
"Apr 30, 2020",32.7318,-83.4961,Georgia,morphine pill,$10,15mg pill,367130
"Apr 30, 2020",32.7318,-83.4961,Georgia,buprenorphine tablet (generic Subutex),$2,8mg pill,367074
"May 5, 2020",34.2257,-77.9447,"Wilmington Nc, North Carolina",oxycodone,$7,10mg pill,367586
"May 5, 2020",38.0194,-122.1341,"Martinez, California",gabapentin,$5,300mg pill,367585
"May 5, 2020",39.1405,-121.6169,"Yuba City, California",dextroamphetamine,$114,15mg pill,367582
"May 5, 2020",38.4405,-122.7144,"Santa Rosa, California","oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$10,10mg/325mg pill,367581
"May 5, 2020",40.1262,-82.9291,"Westerville, Ohio",Adderall XR,$10,20mg pill,367579
"May 5, 2020",40.0107,-86.2647,Indiana,Vyvanse,$8,50mg pill,367577
"May 2, 2020",40.0107,-86.2647,Indiana,Viagra,$40,100mg pill,367321
"May 2, 2020",40.0107,-86.2647,Indiana,gabapentin,$1,300mg pill,367263
"May 1, 2020",40.0107,-86.2647,Indiana,morphine ER pill,$10,15mg pill,367238
"Apr 29, 2020",40.0107,-86.2647,Indiana,hydrocodone/acetaminophen tablet (generic Vicodin),$1,5mg/325mg pill,367038
"May 5, 2020",44.4259,-69.0064,"Belfast, Maine",Focalin XR,$20,30mg pill,367576
"May 5, 2020",44.0402,-72.7515,Vermont,morphine IR pill,$8,15mg pill,367575
"May 5, 2020",40.5884,-73.6579,"Long Beach, New York",Adderall (generic),$30,30mg pill,367574
"May 5, 2020",42.2180,-114.5942,"Idaho Falls City, Idaho",Adderall,$8,20mg pill,367572
"May 5, 2020",35.7465,-86.2647,Tennessee,Vyvanse,$11,40mg pill,367571
"May 4, 2020",35.7465,-86.2647,Tennessee,Cialis,$5,5mg pill,367434
"Apr 30, 2020",35.7465,-86.2647,Tennessee,Adderall (generic),$15,20mg pill,367177
"May 5, 2020",42.3314,-83.0458,"Detroit, Michigan",morphine oral solution,$10,20mg/5mL syrup/liquid,367570
"May 2, 2020",42.3314,-83.0458,"Detroit, Michigan",buprenorphine tablet (generic Subutex),$10,8mg pill,367298
"May 2, 2020",42.3314,-83.0458,"Detroit, Michigan",buprenorphine tablet (generic Subutex),$10,8mg pill,367295
"Apr 29, 2020",42.3314,-83.0458,"Detroit, Michigan",cocaine powder,$4,1/8oz (8-ball) powder,366986
"May 5, 2020",27.9781,-82.5815,"Tampa bay, Florida",Adderall,$5,30mg pill,367567
"May 4, 2020",27.9781,-82.5815,"Tampa bay, Florida",Adderall (generic),$10,30mg pill,367475
"May 5, 2020",40.1788,-74.3555,New Jersey,Adderall,$20,20mg pill,367565
"May 4, 2020",40.1788,-74.3555,New Jersey,Ativan,$1,0.5mg pill,367502
"May 3, 2020",40.1788,-74.3555,New Jersey,Adderall,$9,15mg pill,367381
"May 3, 2020",40.1788,-74.3555,New Jersey,Adderall,$20,30mg pill,367363
"May 2, 2020",40.1788,-74.3555,New Jersey,quetiapine,$20,300mg pill,367266
"May 1, 2020",40.1788,-74.3555,New Jersey,Adderall,$30,30mg pill,367181
"Apr 29, 2020",40.1788,-74.3555,New Jersey,Adderall (generic),$10,10mg pill,367044
"May 5, 2020",35.4326,-96.3050,"Okemah, Oklahoma",tramadol IR tablet,$5,37.5mg/325mg pill,367561
"May 5, 2020",35.4676,-97.5164,"Okc, Oklahoma",tramadol,$2,50mg pill,367560
"May 3, 2020",35.4676,-97.5164,"Okc, Oklahoma",Vyvanse,$10,30mg pill,367398
"May 5, 2020",32.2217,-110.9265,"Tucson, Arizona",hydromorphone IR tablet (generic Dilaudid),$10,4mg pill,367559
"May 4, 2020",32.2217,-110.9265,"Tucson, Arizona",Vyvanse,$3,50mg pill,367528
"Apr 30, 2020",32.2217,-110.9265,"Tucson, Arizona",Dilaudid tablet (generic),$57,2mg pill,367080
"Apr 30, 2020",32.2217,-110.9265,"Tucson, Arizona",fentanyl patch,$15,25mcg/h patch,367064
"May 5, 2020",39.2662,-111.7530,Utah,alprazolam,$1,0.5mg pill,367558
"May 2, 2020",39.2662,-111.7530,Utah,fentanyl patch,$30,50mcg/h patch,367320
"Apr 29, 2020",39.2662,-111.7530,Utah,Adderall XR (generic),$3.30,25mg pill,367015
"May 5, 2020",33.7797,-116.4653,"Cathedral city, California",Adderall,$30,20mg pill,367556
"May 5, 2020",33.9792,-118.0328,"Whittier, California",Adderall,$5,5mg pill,367555
"May 5, 2020",35.2271,-80.8431,"Charlotte, North Carolina",Adderall,$15,20mg pill,367554
"May 1, 2020",35.2271,-80.8431,"Charlotte, North Carolina",Adderall,$10,30mg pill,367230
"Apr 30, 2020",35.2271,-80.8431,"Charlotte, North Carolina",hydrocodone/acetaminophen tablet (generic Vicodin),$5,5mg/325mg pill,367072
"May 5, 2020",41.7004,-73.9210,"Poughkeepsie, New York",Xanax,$4,2mg pill,367552
"May 5, 2020",33.9534,-117.3962,"Riverside, California",Concerta,$5,18mg pill,367551
"May 5, 2020",40.7934,-77.8600,"State College, Pennsylvania",cocaine powder,$80,1g powder,367549
"May 3, 2020",40.7934,-77.8600,"State College, Pennsylvania",Adderall,$5,20mg pill,367380
"May 5, 2020",40.9645,-76.8844,"Lewisburg, Pennsylvania",Adderall XR (generic),$2,10mg pill,367546
"May 5, 2020",40.9645,-76.8844,"Lewisburg, Pennsylvania",amphetamine pill,$2,10mg pill,367545
"May 5, 2020",37.6922,-97.3375,"Wichita, Kansas",Norco,$10,10mg/325mg pill,367540
"May 5, 2020",42.0003,-93.5157,Iowa,Zyban,$2,150mg pill,367539
"May 5, 2020",42.0003,-93.5157,Iowa,Zyban,$2,150mg pill,367538
"May 5, 2020",36.9788,-76.4280,"Newport News, Virginia",methylphenidate,$10,20mg pill,367537
"May 4, 2020",34.7741,-79.4628,"Laurinburg, North Carolina",hydrocodone/acetaminophen tablet (generic Vicodin),$5,10mg/325mg pill,367534
"May 4, 2020",40.4167,-86.8753,"Lafayette, Indiana",Xanax,$10,2mg pill,367533
"May 4, 2020",40.3212,-79.3795,"Latrobe, Pennsylvania",promethazine,$25, N/A,367532
"May 4, 2020",40.1785,-122.2358,"Red Bluff, California",Vyvanse,$6,40mg pill,367529
"May 4, 2020",39.7392,-104.9847,"Denver, Colorado",Vyvanse,$15,50mg pill,367524
"May 3, 2020",39.7392,-104.9847,"Denver, Colorado",Viagra,$50,100mg pill,367345
"May 1, 2020",39.7392,-104.9847,"Denver, Colorado",psilocybin (mushrooms),$6.66,1g plant material,367191
"May 4, 2020",32.7318,-89.7364,Mississippi,oxycodone ER tablet,$5,5mg pill,367523
"Apr 30, 2020",32.7318,-89.7364,Mississippi,Percocet,$5,5mg/325mg pill,367167
"May 4, 2020",28.0395,-81.9498,"Lakeland Florida, Florida",Xanax,$2,0.5mg pill,367521
"May 4, 2020",36.1750,-115.1372,"Las Vegas, Nevada",Adderall,$5,30mg pill,367520
"May 4, 2020",36.1750,-115.1372,"Las Vegas, Nevada",Adderall,$10,30mg pill,367511
"May 3, 2020",36.1750,-115.1372,"Las Vegas, Nevada",sildenafil,$4,25mg pill,367431
"May 1, 2020",36.1750,-115.1372,"Las Vegas, Nevada",oxycodone,$20,30mg pill,367195
"May 4, 2020",26.1837,-98.1231,"Alamo, Texas",alprazolam,$2,2mg pill,367519
"May 4, 2020",26.1837,-98.1231,"Alamo, Texas",generic Xanax,$30,2mg pill,367515
"May 4, 2020",41.2586,-95.9378,"Omaha, Nebraska",methamphetamine (powder/crystal),$70,1/16oz (teener) rock/crystal,367517
"May 4, 2020",41.2586,-95.9378,"Omaha, Nebraska",hydrocodone/acetaminophen tablet (generic Vicodin),$10,5mg/325mg pill,367474
"May 3, 2020",41.2586,-95.9378,"Omaha, Nebraska",Seroquel,$2,50mg pill,367425
"May 3, 2020",41.2586,-95.9378,"Omaha, Nebraska",hydrocodone/acetaminophen tablet (generic Vicodin),$1.50,5mg/325mg pill,367400
"May 4, 2020",38.8792,-99.3268,"Hays, Kansas",Vyvanse,$8,70mg pill,367516
"May 4, 2020",39.4667,-87.4139,"Terre Haute, Indiana",Adderall,$8,20mg pill,367512
"May 4, 2020",42.5084,-89.0318,"Beloit, Wisconsin","oxycodone / acetaminophen tablet (generic Percocet, Percodan, Tylox)",$20,10mg/325mg pill,367510
"May 4, 2020",35.6834,-85.7700,"McMinnville, Tennessee",Adderall XR,$15,30mg pill,367509
"May 4, 2020",39.2904,-76.6122,"Baltimore City, Maryland",Adderall,$14,30mg pill,367507
"May 3, 2020",39.2904,-76.6122,"Baltimore City, Maryland",gabapentin,$10,300mg pill,367379
"May 4, 2020",36.0626,-94.1574,"Fayetteville, Arkansas",Adderall,$5,30mg pill,367506
"May 4, 2020",41.4245,-91.0432,"Muscatine, Iowa",Valium,$0.50,2mg pill,367503
"May 4, 2020",41.4245,-91.0432,"Muscatine, Iowa",methamphetamine (powder/crystal),$65,1g rock/crystal,367439
"May 4, 2020",45.5235,-122.6762,"Portland, Oregon",Adderall,$10,20mg pill,367501
"May 2, 2020",45.5235,-122.6762,"Portland, Oregon",Xanax,$2,2mg pill,367270
"May 4, 2020",38.2542,-85.7594,"Louisville, Kentucky",Adderall,$10,20mg pill,367500
"May 3, 2020",38.2542,-85.7594,"Louisville, Kentucky",Xanax,$4,2mg pill,367412
"May 4, 2020",32.5160,-93.7321,"Bossier City, Louisiana",Strattera,$3,25mg pill,367497
"May 4, 2020",39.0997,-94.5786,"Kansas City, Kansas",Adderall,$55,20mg pill,367494
"May 1, 2020",39.0997,-94.5786,"Kansas City, Kansas",sildenafil,$7.50,25mg pill,367248
"May 4, 2020",41.4995,-81.6954,"Cleveland ohio, Ohio",Adderall,$6,30mg pill,367493
"May 4, 2020",40.7143,-74.0060,"Manhattan, New York",Hydroxyzine tablet,$10,25mg pill,367489
"May 4, 2020",40.7143,-74.0060,"Manhattan, New York",Hydroxyzine tablet,$10,25mg pill,367485
"May 4, 2020",47.4736,-94.8803,"Bemidji, Minnesota",Adderall (generic),$5,20mg pill,367481
"May 4, 2020",33.7490,-84.3880,"Atlanta, Georgia",Adderall (generic),$4,30mg pill,367479
"May 4, 2020",33.7490,-84.3880,"Atlanta, Georgia",Ambien,$5,10mg pill,367445
"Apr 30, 2020",33.7490,-84.3880,"Atlanta, Georgia",Adderall,$3,10mg pill,367131
"Apr 29, 2020",33.7490,-84.3880,"Atlanta, Georgia",cocaine powder,$100,1g powder,367029
"May 4, 2020",33.3062,-111.8413,"Chandler, Arizona",Adderall XR,$15,30mg pill,367477
"May 4, 2020",35.7565,-83.9705,"Maryville, Tennessee",Vyvanse,$10,40mg pill,367476
"May 4, 2020",32.7318,-86.7481,Alabama,clonidine,$1,0.1mg pill,367472
"Apr 30, 2020",32.7318,-86.7481,Alabama,Vyvanse,$1,20mg pill,367112
"Apr 30, 2020",32.7318,-86.7481,Alabama,Concerta,$2,27mg pill,367058
"Apr 29, 2020",32.7318,-86.7481,Alabama,Adipex-P,$2,37.5mg pill,367009
"Apr 29, 2020",32.7318,-86.7481,Alabama,Adderall (generic),$5,20mg pill,367008
"May 4, 2020",37.5538,-77.4603,"Richmond, Virginia",methylphenidate ER tablet (generic Ritalin LA),$12,50mg pill,367470
"May 3, 2020",37.5538,-77.4603,"Richmond, Virginia",buprenorphine tablet (generic Subutex),$5,8mg pill,367411
"May 2, 2020",37.5538,-77.4603,"Richmond, Virginia",Ambien,$6,10mg pill,367335
"May 4, 2020",42.7009,-82.9591,"Macomb, Michigan",Adderall,$12,20mg pill,367468
"May 4, 2020",37.2296,-80.4139,"Blacksburg, Virginia",generic Xanax,$5,1mg pill,367466
"May 4, 2020",38.8339,-104.8214,"Colorado Springs, Colorado",Adderall,$10,20mg pill,367465
"May 4, 2020",37.7384,-88.5406,"Harrisburg, Illinois",promethazine,$10, N/A,367464
"May 4, 2020",44.4965,-90.0000,Wisconsin,Adderall (generic),$5,10mg pill,367461
"Apr 30, 2020",44.4965,-90.0000,Wisconsin,zolpidem,$15,10mg pill,367134
"Apr 30, 2020",44.4965,-90.0000,Wisconsin,Vyvanse,$10,30mg pill,367124
"May 4, 2020",41.6740,-73.0732,"06787, Connecticut",Adderall,$2,10mg pill,367460
"May 4, 2020",25.7743,-80.1937,"Miami fl, Florida",Viagra,$30,100mg pill,367458
"May 4, 2020",26.5629,-81.9495,"Cape Coral, Florida",tramadol,$5,50mg pill,367457
"May 4, 2020",31.5493,-97.1467,"Waco, Texas",sildenafil,$5,100mg pill,367454
"May 4, 2020",42.2223,-83.3966,"Romulus, Michigan",Concerta,$5,54mg pill,367448
"May 4, 2020",42.2223,-83.3966,"Romulus, Michigan",Concerta,$5,54mg pill,367446
"May 4, 2020",32.9640,-85.7041,"New York, Alabama",Adderall,$1,30mg pill,367447
"May 4, 2020",40.7990,-81.3785,"Canton, Ohio",methadone  tablet,$1,10mg pill,367440
"May 4, 2020",40.2601,-74.2738,"Freehold, New Jersey",Adderall,$10,20mg pill,367438
"May 4, 2020",34.7866,-76.8591,"Newport, North Carolina",Cialis,$30,5mg pill,367437
"May 4, 2020",35.4676,-97.5164,"Oklahoma City, Oklahoma",Focalin XR,$5,30mg pill,367436
"May 4, 2020",42.4928,-92.3430,"Waterloo, Iowa",Viagra,$3,25mg pill,367433
"May 3, 2020",46.7180,-94.4042,"Pine river, Minnesota",morphine ER pill,$60,60mg pill,367429
"May 3, 2020",30.4213,-87.2169,"Pensacola, Florida",buprenorphine tablet (generic Subutex),$20,8mg pill,367423
"May 2, 2020",30.4213,-87.2169,"Pensacola, Florida",Vyvanse,$10,20mg pill,367311
"Apr 29, 2020",30.4213,-87.2169,"Pensacola, Florida",generic Xanax,$3,0.25mg pill,367018
"May 3, 2020",28.6611,-81.3656,"Altamonte springs, Florida",Adderall,$2,30mg pill,367422
"May 3, 2020",33.4223,-111.8226,"Mesa, Arizona",generic Xanax,$8,2mg pill,367421
"May 3, 2020",33.4148,-111.9093,"Tempe, Arizona",Adderall,$15,30mg pill,367420
"May 3, 2020",33.4484,-112.0740,"Phoenix Arizona, Arizona",alprazolam,$8,2mg pill,367419
"May 3, 2020",43.2645,-123.3033,"Roseburg, Oregon",oxycodone,$20,20mg pill,367418
"May 3, 2020",43.2645,-123.3033,"Roseburg, Oregon",OxyNEO,$20,20mg pill,367416
"May 3, 2020",46.2254,-94.6583,Minnesota,Vyvanse,$5,30mg pill,367415
"May 1, 2020",46.2254,-94.6583,Minnesota,Mydayis,$5,25mg pill,367210
"Apr 29, 2020",46.2254,-94.6583,Minnesota,Adderall (generic),$6,20mg pill,367037
"Apr 29, 2020",46.2254,-94.6583,Minnesota,Adderall,$25,20mg pill,366990
"May 3, 2020",40.5743,-74.6099,"Somerville, New Jersey",Valium,$10,10mg pill,367413
"May 3, 2020",27.4989,-82.5748,"Bradenton, Florida",clonazepam,$4,1mg pill,367410
"May 3, 2020",42.0334,-87.7334,"Skokie, Illinois",alprazolam,$6,2mg pill,367409
"May 3, 2020",29.9547,-90.0751,"New Orleans, Louisiana",benzhydrocodone,$10,6.12mg/325mg pill,367408
"May 2, 2020",29.9547,-90.0751,"New Orleans, Louisiana",Vyvanse,$10,70mg pill,367289
"May 3, 2020",38.2637,-98.4815,Kansas,generic Klonopin,$10,1mg pill,367407
"May 3, 2020",27.9475,-82.4584,"Tampa, Florida",methylphenidate pill,$20,20mg pill,367406
"May 3, 2020",27.9475,-82.4584,"Tampa, Florida",Adderall,$20,20mg pill,367391
"May 3, 2020",27.9475,-82.4584,"Tampa, Florida",oxycodone,$7,5mg/325mg pill,367383
"Apr 30, 2020",27.9475,-82.4584,"Tampa, Florida",Adderall,$15,20mg pill,367090
